"","month","SettlementPoint","year","AvgPrice"
"538",10,"LZ_AEN",2018,30.31
"539",10,"LZ_AEN",2019,29.2804435483871
"540",10,"LZ_CPS",2016,26.2502956989247
"541",10,"LZ_CPS",2017,25.2759543010753
"542",10,"LZ_CPS",2018,31.6359677419355
"543",10,"LZ_CPS",2019,33.5536021505376
"544",10,"LZ_HOUSTON",2016,28.5458198924731
"545",10,"LZ_HOUSTON",2017,31.3393817204301
"546",10,"LZ_HOUSTON",2018,31.7811155913978
"547",10,"LZ_HOUSTON",2019,30.6423790322581
"548",10,"LZ_LCRA",2016,26.0684408602151
"549",10,"LZ_LCRA",2017,24.4842607526882
"550",10,"LZ_LCRA",2018,30.0698790322581
"551",10,"LZ_LCRA",2019,29.0158064516129
"552",10,"LZ_NORTH",2016,24.5326612903226
"553",10,"LZ_NORTH",2017,21.9384274193548
"554",10,"LZ_NORTH",2018,31.6454166666667
"555",10,"LZ_NORTH",2019,28.7329435483871
"556",10,"LZ_RAYBN",2016,24.4525134408602
"557",10,"LZ_RAYBN",2017,21.3799327956989
"558",10,"LZ_RAYBN",2018,30.6249596774194
"559",10,"LZ_RAYBN",2019,28.5543817204301
"560",10,"LZ_SOUTH",2016,30.0310349462366
"561",10,"LZ_SOUTH",2017,28.4640188172043
"562",10,"LZ_SOUTH",2018,32.1269758064516
"563",10,"LZ_SOUTH",2019,32.9421102150538
"564",10,"LZ_WEST",2016,25.1822580645161
"565",10,"LZ_WEST",2017,22.1733198924731
"566",10,"LZ_WEST",2018,30.0045564516129
"567",10,"LZ_WEST",2019,49.3833602150538
"568",11,"HB_BUSAVG",2016,19.2449027777778
"569",11,"HB_BUSAVG",2017,22.6774583333333
"570",11,"HB_BUSAVG",2018,30.6445
"571",11,"HB_BUSAVG",2019,23.468375
"572",11,"HB_HOUSTON",2016,20.3659305555556
"573",11,"HB_HOUSTON",2017,26.0910555555556
"574",11,"HB_HOUSTON",2018,31.3192361111111
"575",11,"HB_HOUSTON",2019,24.0215
"576",11,"HB_HUBAVG",2016,19.4893055555556
"577",11,"HB_HUBAVG",2017,23.1671388888889
"578",11,"HB_HUBAVG",2018,30.2772083333333
"579",11,"HB_HUBAVG",2019,23.2572361111111
"580",11,"HB_NORTH",2016,18.6648888888889
"581",11,"HB_NORTH",2017,21.5962083333333
"582",11,"HB_NORTH",2018,31.2348888888889
"583",11,"HB_NORTH",2019,23.6286111111111
"584",11,"HB_PAN",2019,11.6612916666667
"585",11,"HB_SOUTH",2016,20.1488333333333
"586",11,"HB_SOUTH",2017,23.9771805555556
"587",11,"HB_SOUTH",2018,29.8371805555556
"588",11,"HB_SOUTH",2019,23.7185555555556
"589",11,"HB_WEST",2016,18.7784166666667
"590",11,"HB_WEST",2017,21.0017916666667
"591",11,"HB_WEST",2018,28.71525
"592",11,"HB_WEST",2019,21.6602638888889
"593",11,"LZ_AEN",2016,19.6400416666667
"594",11,"LZ_AEN",2017,23.0194444444444
"595",11,"LZ_AEN",2018,30.4680833333333
"596",11,"LZ_AEN",2019,24.4080138888889
"597",11,"LZ_CPS",2016,21.7146666666667
"598",11,"LZ_CPS",2017,23.5725694444444
"599",11,"LZ_CPS",2018,32.0412083333333
"600",11,"LZ_CPS",2019,25.5751388888889
"601",11,"LZ_HOUSTON",2016,20.4376805555556
"602",11,"LZ_HOUSTON",2017,26.339625
"603",11,"LZ_HOUSTON",2018,31.7303333333333
"604",11,"LZ_HOUSTON",2019,24.1816111111111
"605",11,"LZ_LCRA",2016,19.5416805555556
"606",11,"LZ_LCRA",2017,23.047125
"607",11,"LZ_LCRA",2018,30.5158055555556
"608",11,"LZ_LCRA",2019,24.4852222222222
"609",11,"LZ_NORTH",2016,18.8305138888889
"610",11,"LZ_NORTH",2017,22.2631666666667
"611",11,"LZ_NORTH",2018,31.974125
"612",11,"LZ_NORTH",2019,24.1536111111111
"613",11,"LZ_RAYBN",2016,18.8753194444444
"614",11,"LZ_RAYBN",2017,21.8291805555556
"615",11,"LZ_RAYBN",2018,33.4524444444444
"616",11,"LZ_RAYBN",2019,24.5175694444444
"617",11,"LZ_SOUTH",2016,20.6333888888889
"618",11,"LZ_SOUTH",2017,27.8657222222222
"619",11,"LZ_SOUTH",2018,33.5444861111111
"620",11,"LZ_SOUTH",2019,25.8037083333333
"621",11,"LZ_WEST",2016,19.3431388888889
"622",11,"LZ_WEST",2017,22.1529166666667
"623",11,"LZ_WEST",2018,31.2240277777778
"624",11,"LZ_WEST",2019,49.3408472222222
"625",12,"HB_BUSAVG",2016,25.3183064516129
"626",12,"HB_BUSAVG",2017,21.1879569892473
"627",12,"HB_BUSAVG",2018,30.268185483871
"628",12,"HB_BUSAVG",2019,18.7150806451613
"629",12,"HB_HOUSTON",2016,25.7276612903226
"630",12,"HB_HOUSTON",2017,21.5490053763441
"631",12,"HB_HOUSTON",2018,30.3335483870968
"632",12,"HB_HOUSTON",2019,18.6725
"633",12,"HB_HUBAVG",2016,25.3625940860215
"634",12,"HB_HUBAVG",2017,21.2098521505376
"635",12,"HB_HUBAVG",2018,30.1919892473118
"636",12,"HB_HUBAVG",2019,18.623373655914
"637",12,"HB_NORTH",2016,25.1490456989247
"638",12,"HB_NORTH",2017,20.952997311828
"639",12,"HB_NORTH",2018,30.3982661290323
"640",12,"HB_NORTH",2019,18.7319892473118
"641",12,"HB_PAN",2019,8.81724462365591
"642",12,"HB_SOUTH",2016,25.7089919354839
"643",12,"HB_SOUTH",2017,21.9979166666667
"644",12,"HB_SOUTH",2018,30.0893010752688
"645",12,"HB_SOUTH",2019,18.9525134408602
"646",12,"HB_WEST",2016,24.8626612903226
"647",12,"HB_WEST",2017,20.3380376344086
"648",12,"HB_WEST",2018,29.9440053763441
"649",12,"HB_WEST",2019,18.1364247311828
"650",12,"LZ_AEN",2016,25.8701747311828
"651",12,"LZ_AEN",2017,21.0629301075269
"652",12,"LZ_AEN",2018,30.0947580645161
"653",12,"LZ_AEN",2019,19.0517069892473
"654",12,"LZ_CPS",2016,26.5964247311828
"655",12,"LZ_CPS",2017,22.048373655914
"656",12,"LZ_CPS",2018,30.3092204301075
"657",12,"LZ_CPS",2019,19.9978629032258
"658",12,"LZ_HOUSTON",2016,25.7368413978495
"659",12,"LZ_HOUSTON",2017,21.9797849462366
"660",12,"LZ_HOUSTON",2018,30.4620698924731
"661",12,"LZ_HOUSTON",2019,18.9198521505376
"662",12,"LZ_LCRA",2016,25.487876344086
"663",12,"LZ_LCRA",2017,21.1176612903226
"664",12,"LZ_LCRA",2018,30.5826612903226
"665",12,"LZ_LCRA",2019,19.4568817204301
"666",12,"LZ_NORTH",2016,25.28625
"667",12,"LZ_NORTH",2017,21.4081317204301
"668",12,"LZ_NORTH",2018,31.1319489247312
"669",12,"LZ_NORTH",2019,19.0068010752688
"670",12,"LZ_RAYBN",2016,25.3195564516129
"671",12,"LZ_RAYBN",2017,21.3126075268817
"672",12,"LZ_RAYBN",2018,31.5535349462366
"673",12,"LZ_RAYBN",2019,19.0850672043011
"674",12,"LZ_SOUTH",2016,26.3268413978495
"675",12,"LZ_SOUTH",2017,25.4042204301075
"676",12,"LZ_SOUTH",2018,32.1127284946237
"677",12,"LZ_SOUTH",2019,19.7868817204301
"678",12,"LZ_WEST",2016,25.1658198924731
"679",12,"LZ_WEST",2017,21.8722580645161
"680",12,"LZ_WEST",2018,34.9808467741936
"681",12,"LZ_WEST",2019,39.5025940860215
